	id	price	surface	country	index
3865	01G6N8X37SEWB1EA44PEDRT9PE	388.0	56.0	Republic	6.928571428571429
3867	01G6N8WRP5DTMZH9K7PGTZMREV	633.25	53.0	Netherlands	11.94811320754717
3868	01G6N8X4ESJNYYF25TRZAZ8CNS	200.0	30.0	Hungary	6.666666666666667
3869	01G6N8WKVEQC89EBMVW7VCE1JJ	733.65	57.0	Austria	12.871052631578946
3870	01G6N8WD6W8DGNY0TK3WNJ7JZ8	2420.0	90.0	Italy	26.88888888888889
3871	01G6N8WFS276RK71P84ECQP1Q9	825.0	126.0	France	6.5476190476190474
3872	01G6N8WFSXBVX800BH97QDTGGS	437.0	18.0	France	24.27777777777778
3875	01G6N8WW4VT2AX2PGZ9Q0EQSCH	504.0	46.0	Poland	10.956521739130435
3876	01G6N8WYVHWZ4H7JB4NRFM80EH	360.0	15.0	Sweden	24.0
3877	01G6N8X09CMMGWKV7HYCW7EKVJ	413.64	50.0	Sweden	8.2728
3878	01G6N8XBPSTDPTPF43EZ18ZMG6	78.0	34.0	Romania	2.2941176470588234
3879	01G6N8X53NM5N9754SRGHM2NCH	1500.0	109.0	Hungary	13.761467889908257
3881	01G6N8X2P3QWJN2T7AKK9TSJW3	480.0	40.0	Republic	12.0
3882	01G6N8WM5KYNKTNZYJQVY969E9	456.33	79.0	Austria	5.77632911392405
3883	01G6N8WJWZAQZSTE34CB43JTGR	609.0	47.0	Austria	12.957446808510639
3884	01G6N8X4EH0D006D0C69046W8N	250.0	80.0	Hungary	3.125
3886	01G6N8WH1062ZB2SJ69VTBVHBP	3343.03	188.0	Austria	17.782074468085106
3888	01G6N8WMY8XYCD21BWB9WG5XFP	947.06	48.0	Austria	19.730416666666667
3889	01G6N8WBT8MPHRSJ706A97DNRW	1200.0	85.0	Italy	14.117647058823529
3890	01G6N8X8ZYYQX2R9ABNE1QT0RJ	80.0	19.0	Belgium	4.2105263157894735
3891	01G6N8X80CF73XJSA7QJPAG4QQ	965.0	120.0	Belgium	8.041666666666666
3892	01G6N8WX064NX0MGARD7AV2209	798.0	40.0	Poland	19.95
3894	01G6N8WT21QRXD7QVNWQMWTX84	1010.75	61.0	Denmark	16.56967213114754
3895	01G6N8XCP50WE2VWGNX3VYWBZY	90.0	50.0	Romania	1.8
3897	01G6N8XDMJG97C3SWZM2FNC0JH	650.0	41.0	Estonia	15.853658536585366
3899	01G6N8X0HKEB4VD4NPMRW0PWYC	2304.0	133.0	Norway	17.32330827067669
3900	01G6N8WGWSB3G0RR7EK2XY2HAA	801.0	8437.0	Austria	0.09493895934573901
3901	01G6N8X206D4EHNR1WWW1YXCEC	1122.0	102.0	Finland	11.0
3905	01G6N8WF7N47T305K19FGZEZAH	990.0	58.0	Spain	17.06896551724138
3906	01G6N8WW19VP8MVG3F7DR9CE50	378.0	31.0	Poland	12.193548387096774
3907	01G6N8WCB0RFP56JPHN44EC9FN	550.0	75.0	Italy	7.333333333333333
3908	01G6N8WRC8RWV9PBZPRRMVZVC0	1275.0	90.0	Netherlands	14.166666666666666
3909	01G6N8WMHPDGQXT65FH8HVXTWP	819.39	45.0	Austria	18.208666666666666
3910	01G6N8X5594MRTAZYFWAZNBH45	225.0	40.0	Hungary	5.625
3912	01G6N8XC4PK8675V9584WYB6D6	300.0	120.0	Romania	2.5
3913	01G6N8WVF04Z0WG908Z9PPRKZQ	568.36	44.0	Denmark	12.917272727272728
3914	01G6N8X54CFWF60ZYNP3EVWX24	675.0	73.0	Hungary	9.246575342465754
3915	01G6N8WWQQYNGGG008T4XVR3J4	735.0	50.0	Poland	14.7
3916	01G6N8WQZYQ8AXZBR54N7A8G1Y	1200.0	90.0	Netherlands	13.333333333333334
3918	01G6N8WY7V3CV5BQ4QAZ8H5X2Q	1512.0	46.0	Iceland	32.869565217391305
3919	01G6N8X0P9HM9RZJSYHXBDX8D6	1650.0	105.0	Finland	15.714285714285714
3920	01G6N8WMVEFM81VF9BDSP562KR	777.0	63.0	Austria	12.333333333333334
3923	01G6N8X3VB3JD7JEF0E389MKXP	2000.0	400.0	Republic	5.0
3925	01G6N8WZARKK4ZFX0A5363JS3M	2277.0	120.0	Sweden	18.975
3926	01G6N8XC8VYYQYKZEYG2P3BDK5	80.0	76.0	Romania	1.0526315789473684
3928	01G6N8WTG3NVX6QDA0PAQMNZYD	962.0	50.0	Denmark	19.24
3929	01G6N8X4KHKFGY600KQFA2HH4X	325.0	31.0	Hungary	10.483870967741936
3930	01G6N8WKBR15TNGC8YV72MB8G7	711.54	57.0	Austria	12.483157894736841
3931	01G6N8X3SGAZQ7KWXB8RS54P9G	2124.2	212.0	Republic	10.019811320754716
3932	01G6N8X2SY6061HVN0Z3HTB0CD	380.0	66.0	Republic	5.757575757575758
3934	01G6N8WW8DGK7CT3D2WG8CSRZG	630.0	58.0	Poland	10.862068965517242
3935	01G6N8WEYXMH57R12HC4A5PZE5	850.0	60.0	Spain	14.166666666666666
3936	01G6N8WF0C1BB0298VN99870TW	800.0	85.0	Spain	9.411764705882353
3938	01G6N8WCDND79M17TC51A1EXDQ	700.0	55.0	Italy	12.727272727272727
3940	01G6N8WAYDBB60J2N2YBZKWB40	565.0	60.0	Italy	9.416666666666666
3942	01G6N8X7K4745M26ECAWYCKHJ5	1750.0	140.0	Belgium	12.5
3943	01G6N8WMJGQJG2YG351RKDFEES	929.57	59.0	Austria	15.755423728813561
3944	01G6N8WS4VDW9H452G5ENQP06X	1024.0	46.0	Netherlands	22.26086956521739
3945	01G6N8X46XTJGZ689TXZT0D88H	255.8976	69.0	Bulgaria	3.7086608695652177
3946	01G6N8XC2AXTGR4442EGSVEDHM	80.0	80.0	Romania	1.0
3947	01G6N8X7DDMG5SH5M2DZ1P0P4G	675.0	97.0	Belgium	6.958762886597938
3948	01G6N8WCZT1B4AESS5TPTR4E53	2300.0	205.0	Italy	11.21951219512195
3950	01G6N8X5Q9TD4GVXMDGZ8S73PK	1050.0	96.0	Hungary	10.9375
3951	01G6N8WKCCAAQBPF9PQ0CQ954V	466.0	57.0	Austria	8.175438596491228
3953	01G6N8X5CH7FBCVYVWCAH7NBT5	550.0	62.0	Hungary	8.870967741935484
3954	01G6N8WRFAQ70C26Z5XB1R98Q5	925.0	50.0	Netherlands	18.5
3956	01G6N8XDH8MQWATZD7ZZBH2RX7	700.0	59.0	Estonia	11.864406779661017
3957	01G6N8X1E7VZCQ6R1GFR2HZZXP	615.0	74.0	Finland	8.31081081081081
3959	01G6N8X7GJ676VS3JP3P5HGBVD	1250.0	105.0	Belgium	11.904761904761905
3960	01G6N8WQE7ZPEWJA6DFKMKRAAG	750.0	120.0	Portugal	6.25
3961	01G6N8X1XQNWMM36YY7JP8ZZW8	732.0	30.0	Finland	24.4
3962	01G6N8WQF9C9M0B56CR89QN2TP	1400.0	151.0	Portugal	9.271523178807946
3965	01G6N8WTQJ9GKNR35PVTFE49CS	1776.6658	100.0	Denmark	17.766658
3966	01G6N8WRRHC5YJ85MRYKE0WVR3	633.25	42.0	Netherlands	15.077380952380953
3969	01G6N8WWVW72A3REHNQF1EBE52	840.0	65.0	Poland	12.923076923076923
3970	01G6N8WTQYNVE0BKSBM02SXC0S	898.4794	59.0	Denmark	15.228464406779661
3971	01G6N8XDK0AGQHJ4HRNCW1Y7PY	400.0	28.0	Estonia	14.285714285714286
3972	01G6N8WJRF0EBEND0SK7BF15GH	609.0	47.0	Austria	12.957446808510639
3973	01G6N8X8X8156C7KYFXJRZGMYQ	790.0	40.0	Belgium	19.75
3974	01G6N8X3D42QTVK927C2YS2KB0	476.0	45.0	Republic	10.577777777777778
3975	01G6N8WNKB92QGX0SPC5QBFS4G	1520.0	23.0	Switzerland	66.08695652173913
3976	01G6N8WHG38QY7VSKT9F41NCHP	1150.0	71.0	Austria	16.197183098591548
3979	01G6N8X4XZESZMJ9H4ZTDG1GFX	375.0	1000.0	Hungary	0.375
3980	01G6N8WZG8FEB3CW9SHTCSWD7D	456.03	32.0	Sweden	14.2509375
3981	01G6N8WV3MN9387WGEAQT86QA2	1144.0	77.0	Denmark	14.857142857142858
3982	01G6N8X5STKTADG4XP1FHKFW73	472.5	46.0	Hungary	10.271739130434783
3983	01G6N8X2BPH071X1XMNTPY4TDF	925.0	78.0	Finland	11.85897435897436
3984	01G6N8WQ571Z2Q4389XC3ZQG20	625.0	30.0	Portugal	20.833333333333332
3985	01G6N8WSCJTBP3Q4MZVNYJ769R	1250.0	50.0	Netherlands	25.0
3986	01G6N8WMD1CBP151CE0WV6AFHT	1512.0	32.0	Austria	47.25
3987	01G6N8X1RCT7GTPJV026FJ6MFP	882.0	57.0	Finland	15.473684210526315
3990	01G6N8WNYKQ8EM95VB83E2V2AF	710.0	12645.0	Switzerland	0.05614867536575722
3991	01G6N8WKMNBRE4JATGJ4NRAJWK	818.0	59.0	Austria	13.864406779661017
3992	01G6N8X57HZ3QCW5Z1EK2058D1	375.0	50.0	Hungary	7.5
3993	01G6N8XE67ZETY6J40J2QC9FYY	990.0	74.0	Estonia	13.378378378378379
3994	01G6N8WTEN4ZSX66NA6VZ2D45D	1049.75	95.0	Denmark	11.05
3996	01G6N8X4HF7H6NV6NJM44RENK4	650.0	60.0	Hungary	10.833333333333334
3998	01G6N8X0H5JRQHBM8GTXQ1AJK2	912.0	37.0	Norway	24.64864864864865
4000	01G6N8WQV0ZYTWHGJ51XTGXYKB	3600.0	180.0	Portugal	20.0
4001	01G6N8WYCZ0JA515R4ND2BSEND	983.25	42.0	Sweden	23.410714285714285
4002	01G6N8X5T5GN6YE4K6193XJ77T	350.0	64.0	Hungary	5.46875
4003	01G6N8WXM18P6NTJG5Z1YKBCB0	1420.6499999999999	227.0	Poland	6.258370044052863
4004	01G6N8WVMWW7R23B70B44CBXEV	621.8329	82.0	Denmark	7.583328048780488
4005	01G6N8XBAM80KRNH2A4N0P9D1H	312.0	46.0	Slovenia	6.782608695652174
4007	01G6N8WJMAWPYZHMR8CRD7Z91A	700.49	47.0	Austria	14.90404255319149
4008	01G6N8WYS39MJG2J67E919SDKQ	360.0	10.0	Sweden	36.0
4011	01G6N8WY9R3C1W1FGFM2FQFEDT	4050.0	240.0	Sweden	16.875
4012	01G6N8WZ85SYXWGJ4ZXYZR4RNC	1707.75	54.0	Sweden	31.625
4013	01G6N8XCSEDTWPD3W7WFG3MDC2	380.0	100.0	Romania	3.8
4014	01G6N8X58MA09G1CQ9KGNRZV25	950.0	100.0	Hungary	9.5
4016	01G6N8X7YAXPJ92X2B3GX3Y2PQ	750.0	80.0	Belgium	9.375
4017	01G6N8X1HZT4S9GS0EVQMY1GMA	510.0	38.0	Finland	13.421052631578947
4018	01G6N8WZX9EQ1PKCDT9YTWN6DR	516.6	66.0	Sweden	7.827272727272728
4019	01G6N8XCDMANSC7H4VHDEXX46J	80.0	72.0	Romania	1.1111111111111112
4020	01G6N8WXH7P0APP7ABVMW42W5F	630.0	68.0	Poland	9.264705882352942
4021	01G6N8X167GRQMHWVCDV91M0M7	1919.0	114.0	Finland	16.833333333333332
4022	01G6N8WVC8PYTG5Z3C1VM1AV78	910.0	73.0	Denmark	12.465753424657533
4024	01G6N8X6J8BAD0Z8VN7JXBMCNZ	2000.0	156.0	Luxembourg	12.820512820512821
4025	01G6N8X32AXDFDQC0KXQE8RZ7N	440.0	62.0	Republic	7.096774193548387
4026	01G6N8XCYYZ3T1PP9AD9YW532S	460.0	280.0	Romania	1.6428571428571428
4029	01G6N8X0E0NGQC3DFGZF5Z13S2	489.6	12.0	Norway	40.800000000000004
4032	01G6N8X0M28HZ38SS7KB0HR8WR	610.0	57.0	Finland	10.701754385964913
4033	01G6N8X1ABBTY14AA54GJJGTC6	915.0	46.0	Finland	19.891304347826086
4034	01G6N8XBCBG2KFXPKX7ND6Q3RT	356.0	53.0	Slovenia	6.716981132075472
4035	01G6N8WTV7CQW4FM7B3SRZQT8H	1.131	93.0	Denmark	0.012161290322580644
4036	01G6N8X5JDD78M7GJWVZJ90Y8W	400.0	56.0	Hungary	7.142857142857143
4037	01G6N8WBVAEA7F06E5QK1QAH0Z	330.0	15.0	Italy	22.0
4038	01G6N8X5ACA7RD3FE2193S6A52	725.0	71.0	Hungary	10.211267605633802
4039	01G6N8WW6E9TR613CMSVGRN1G8	588.0	50.0	Poland	11.76
4040	01G6N8XCWKEG538NZ1ZS6ATCE4	180.0	165.0	Romania	1.0909090909090908
4041	01G6N8WZXS7GFHH9TKGHA5EBFF	577.62	78.0	Sweden	7.405384615384615
4042	01G6N8X0EXWVAXW6KWM191P3ZE	2880.0	397.0	Norway	7.2544080604534
4044	01G6N8X44X080WJJYMYZYNKJP3	204.918	50.0	Bulgaria	4.0983600000000004
4045	01G6N8WWKBN96D7HCDNZWXWAX7	525.0	47.0	Poland	11.170212765957446
4047	01G6N8WF63FM2PWHNCVBSVV0YQ	1500.0	65.0	Spain	23.076923076923077
4048	01G6N8WZ6HZ6TJWTQDW833AJ4N	1428.3	62.0	Sweden	23.037096774193547
4049	01G6N8WERSFSTPBEYA8KHZ23AK	660.0	70.0	Spain	9.428571428571429
4051	01G6N8WMQ2PPE7SGRR66YG0CY7	14.0	72.0	Austria	0.19444444444444445
4053	01G6N8WFTRYD4XC2820YSQXFXP	316.0	18.0	France	17.555555555555557
4055	01G6N8X5X7FB97EDDT5D6MKWRA	1625.0	130.0	Hungary	12.5
4056	01G6N8X24XPXAMSP8XMBWEBV7J	585.0	58.0	Finland	10.086206896551724
4057	01G6N8WW7CTQFWA2KM914NBGRR	367.5	40.0	Poland	9.1875
4059	01G6N8WVZ7ZKNYRTD16S2TRDR0	292.95	16.0	Poland	18.309375
4060	01G6N8WMQQBHAFXC39TMTTV95E	814.99	48.0	Austria	16.978958333333335
4061	01G6N8X1P9PEP8KFTRVX86FDBJ	350.0	40.0	Finland	8.75
4062	01G6N8WCPC2NFGCGF997WG4B3V	800.0	150.0	Italy	5.333333333333333
4063	01G6N8WDX7FBWQV1NK90WSSB3E	4.1	110.0	Spain	0.03727272727272727
4064	01G6N8WDCYTCNCTE461GFYXM6V	1450.0	135.0	Italy	10.74074074074074
4065	01G6N8X1CDXJS3ZPT52DN5QJ3B	1106.0	67.0	Finland	16.507462686567163
4066	01G6N8WQTXCR4YB3P2EPBVT23G	600.0	50.0	Portugal	12.0
4068	01G6N8WKK9PKSTTMYFJSWNJRAP	959.0	47.0	Austria	20.404255319148938
4070	01G6N8X02Y73YQNSPFVHF49Q6V	729.36	58.0	Sweden	12.575172413793103
4071	01G6N8WYX4S03FYP64RQC1WNQQ	927.0	118.0	Sweden	7.8559322033898304
4073	01G6N8X7JKK5NZN2KQNQE0PKK9	550.0	75.0	Belgium	7.333333333333333
4074	01G6N8WBE09TKAJMJ8408MM0D1	2500.0	190.0	Italy	13.157894736842104
4077	01G6N8X7KD0ETMYR6143KHTR2J	1700.0	127.0	Belgium	13.385826771653543
4078	01G6N8XC58CQGTHH9DJQAFN1GP	429.44	60.0	Romania	7.157333333333333
4081	01G6N8WFW45MRKK5Z30SSS8NGD	400.0	15.0	France	26.666666666666668
4082	01G6N8WTKEFEJ5BYNH4Y4QBA9A	513.76	46.0	Denmark	11.168695652173913
4083	01G6N8X7FRGDQS8B5H22F6WBQW	1450.0	180.0	Belgium	8.055555555555555
4084	01G6N8WJMP097AZ3SC2ZYWM1YY	607.64	40.0	Austria	15.190999999999999
4085	01G6N8WR983686DF1BZE9QJJ3N	1550.0	60.0	Netherlands	25.833333333333332
4086	01G6N8X49G71VTE618QJ80XA5S	115.55069999999999	60.0	Bulgaria	1.9258449999999998
4087	01G6N8WHWG6BDA37BTKH3KV0J5	2273.1	182.0	Austria	12.489560439560439
4088	01G6N8WHRBW03S1YJ29VSWW4XE	1007.0	73.0	Austria	13.794520547945206
4091	01G6N8WEPMHZ74MMCF2DNSN92J	850.0	145.0	Spain	5.862068965517241
4092	01G6N8WRZQ9NY5XA4M3A261EBY	3250.0	245.0	Netherlands	13.26530612244898
4094	01G6N8WYNPRZVP35WR9CNSEWC3	855.0	90.0	Sweden	9.5
4095	01G6N8XBQMKTB02TQNNEZSWE9Z	200.0	6447.0	Romania	0.03102218085931441
4096	01G6N8X973J3S75XGSN8PXGM5P	1850.0	125.0	Malta	14.8
4097	01G6N8WBSBGRXPTV45JJKCS7WY	850.0	100.0	Italy	8.5
4098	01G6N8X0CP0GK4Y4NPMNP0MJ0D	1008.0	32.0	Norway	31.5
4099	01G6N8WVRR9CPC4JGFJWBSREQZ	1495.0	53.0	Denmark	28.20754716981132
4100	01G6N8X0D6VVG21D7QW0VFR7KQ	1248.0	39.0	Norway	32.0
4101	01G6N8X4X6Z0Z01RTRWBEKP6DV	300.0	47.0	Hungary	6.382978723404255
4102	01G6N8X4D6B3S9Z44YF9AY1QA2	1000.0	100.0	Hungary	10.0
4103	01G6N8WS1RS1Y0VQAD33DX6TSY	880.0	52.0	Netherlands	16.923076923076923
4104	01G6N8WBC4MQPZN84MYKB9X1H2	750.0	52.0	Italy	14.423076923076923
4106	01G6N8X5WKTFQHS8NCMWR80SBX	375.0	68.0	Hungary	5.514705882352941
4107	01G6N8X32RZGCSG9S7QDTJPA2C	400.0	53.0	Republic	7.547169811320755
4108	01G6N8WCWARSKSAPA69T72YBNZ	2300.0	85.0	Italy	27.058823529411764
4109	01G6N8X5A434MCGNBS4GV2XXK6	772.5	71.0	Hungary	10.880281690140846
4110	01G6N8WBDBTBN6W5TMPR3J0N9W	400.0	60.0	Italy	6.666666666666667
4112	01G6N8X0BS9RN8A7XJD9AN0AWV	854.4	55.0	Norway	15.534545454545453
4114	01G6N8X1VG5KHX3MY86ZXZXTJQ	1080.0	52.0	Finland	20.76923076923077
4116	01G6N8WKT7XNXXKSHXA4NS2MYW	701.0	39.0	Austria	17.974358974358974
4117	01G6N8WCXX4PCF7XEZH07RCE9E	525.0	14.0	Italy	37.5
4118	01G6N8WBCKBC64J92Z9YNJV3KR	354.0	47.0	Italy	7.531914893617022
4119	01G6N8X8WFH8WVHM8KGZRXT9H5	900.0	1099.0	Belgium	0.818926296633303
4120	01G6N8XCMC8SKFJ6JBWQSS0GZJ	70.0	40.0	Romania	1.75
4121	01G6N8X3HXZMZGPYB9HN53RC29	1000.0	45.0	Republic	22.22222222222222
4122	01G6N8XCT8C02CPEFBY2B74FRV	118.0	81.0	Romania	1.4567901234567902
4123	01G6N8XD8J0083752WPNVHCDXH	292.2	60.0	Romania	4.87
4124	01G6N8WBRJ9ARB54KF882BV4DZ	2500.0	280.0	Italy	8.928571428571429
4125	01G6N8X0T5392P4DH2M9M59202	668.55	40.0	Finland	16.713749999999997
4127	01G6N8WZJ31XNZX7SD3CJC88V6	326.96999999999997	20.0	Sweden	16.348499999999998
4128	01G6N8WG91JNJXDZ9MX4DDEBKC	530.0	57.0	France	9.298245614035087
4129	01G6N8WNVC8D76NFTCA54KTYV8	1224.0	80.0	Switzerland	15.3
4130	01G6N8WH5578FG58DJMZPHRCWW	729.0	47.0	Austria	15.51063829787234
4131	01G6N8WCPQ2T7G5HE8S8GBCWPP	950.0	140.0	Italy	6.785714285714286
4132	01G6N8X2DQ5WKRNJS3MJHZRMAT	920.0	50.0	Finland	18.4
4133	01G6N8WWC6DZNSWFS8GJ8SAGFJ	210.0	70.0	Poland	3.0
4134	01G6N8X6DVJ4NYNXT5AZSST2YJ	700.0	66.0	Lithuania	10.606060606060606
4135	01G6N8WYH4ZYG19JY3YRD24F10	1366.2	65.0	Sweden	21.01846153846154
4136	01G6N8WYAQZJHAKYENYFB9XNNF	2340.0	43.0	Sweden	54.41860465116279
4139	01G6N8WB5STATSNBWGDKMGMTTH	1440.0	65.0	Italy	22.153846153846153
4140	01G6N8XEA6N8T97QFSXNMW70TT	400.0	40.0	Estonia	10.0
4142	01G6N8X2N2DW27JZJ2F5Z16GA1	544.0	24.0	Republic	22.666666666666668
4143	01G6N8XDC1BW2BY3S55NSSSYD6	500.0	276.0	Romania	1.8115942028985508
4144	01G6N8X8PRCDZ4WHGDXN36G9JK	1500.0	135.0	Belgium	11.11111111111111
4145	01G6N8WR020WWTKQTA4JP58RA2	995.0	40.0	Netherlands	24.875
4146	01G6N8WKHEC5KA6M8X1KFR958B	739.0	46.0	Austria	16.065217391304348
4147	01G6N8WJB61VM97WV61QE2CNFP	849.01	51.0	Austria	16.647254901960785
4148	01G6N8WAXNQ6QCJ5Y19R8BR6J5	937.0	30.0	Italy	31.233333333333334
4149	01G6N8WFGTF00K8ZP213N8BV1G	790.0	42.0	France	18.80952380952381
4150	01G6N8X4A0R2C6C9F1JSEH583V	115.55069999999999	87.0	Bulgaria	1.3281689655172413
4151	01G6N8WHFXNXS1P8GDC6B76BRT	826.0	52.0	Austria	15.884615384615385
4152	01G6N8WVFMD8HV8W9C8QWKB1HY	1703.0	92.0	Denmark	18.51086956521739
4153	01G6N8X0DA9CC743KGT5D5SZ73	1152.0	54.0	Norway	21.333333333333332
4154	01G6N8WJF0AXH6SPEA45D6Y0DD	375.72	72.0	Austria	5.218333333333334
4155	01G6N8XDR8SBK5MZXQ439YNQD0	685.0	50.0	Estonia	13.7
4156	01G6N8WVJASVWCM0EXG0106KMY	2073.5	93.0	Denmark	22.295698924731184
4157	01G6N8X2REAG5HHNY80W3GSGB7	400.0	140.0	Republic	2.857142857142857
4159	01G6N8WG20V7DE04TRBN3CD61R	995.0	23.0	France	43.26086956521739
4160	01G6N8XBFKE5WTD7799HAJDY5T	520.0	10077.0	Romania	0.05160265952168304
4161	01G6N8XDF2MTAWKEZZNZ7SMQTM	110.0	56.0	Romania	1.9642857142857142
4162	01G6N8WB6NYD16WEF2TW1NQHEH	800.0	60.0	Italy	13.333333333333334
4164	01G6N8X0HCG8FE3C0PJFXCCY0B	1056.0	70.0	Norway	15.085714285714285
4166	01G6N8WY6ZAZKECV3S6YJCTK5C	2088.0	81.0	Iceland	25.77777777777778
4167	01G6N8WHN6A32X0ENFKHEWT02G	739.23	65.0	Austria	11.372769230769231
4168	01G6N8XDAQXRDM5J6PZ6DGQAQG	400.0	180.0	Romania	2.2222222222222223
4170	01G6N8WJTS5D3VTJ1PFWW6EB83	544.87	50.0	Austria	10.8974
4171	01G6N8WJFGT46AB674X5WE0526	1933.0	133.0	Austria	14.533834586466165
4172	01G6N8XCKTBT2K4W9REQ7ZSJ3F	86.0	57.0	Romania	1.5087719298245614
4173	01G6N8X3V68W7DGG5RCK31YTDY	2000.0	220.0	Republic	9.090909090909092
4174	01G6N8X2AM9C4G78513WTPB096	620.0	52.0	Finland	11.923076923076923
4175	01G6N8X9024732XMVXR4P08XQP	400.0	20.0	Belgium	20.0
4176	01G6N8X3S1040B89RKV940M1MB	2200.0	250.0	Republic	8.8
4179	01G6N8WS7AQZYPQR3AVBWMP63V	750.0	54.0	Netherlands	13.88888888888889
4181	01G6N8XDMPX5GG135T0A0K9WET	600.0	54.0	Estonia	11.11111111111111
4182	01G6N8X7Z55A4EBG578G13VWMT	1175.0	90.0	Belgium	13.055555555555555
4183	01G6N8WH6FJAAKK5PBME982N4T	330.0	30.0	Austria	11.0
4184	01G6N8WS6MM4A0M9F3K9FR5BPS	1495.0	80.0	Netherlands	18.6875
4185	01G6N8X53HKK38RYPP8KZHQE93	325.0	35.0	Hungary	9.285714285714286
4186	01G6N8XE6MZ5NWDZTYE6HWZNC8	500.0	25.0	Estonia	20.0
4187	01G6N8WFCZH8CA7JWADRC7KXR0	566.0	52.0	France	10.884615384615385
4188	01G6N8X1P4255QVW075VE4AS1J	350.0	90.0	Finland	3.888888888888889
4189	01G6N8WM3CP66RCSP5HF6BZP9X	1079.76	45.0	Austria	23.994666666666667
4190	01G6N8X88H394WF64Q353CC39F	2000.0	75.0	Belgium	26.666666666666668
4191	01G6N8WQH1TW1RHFGAX6AM4M1X	220.0	15.0	Portugal	14.666666666666666
4193	01G6N8WTGXGGF1PN4C0310CP7D	390.26	46.0	Denmark	8.48391304347826
4194	01G6N8XDDV1GGJYTX1A2E1ZGSY	240.0	187.0	Romania	1.2834224598930482
4195	01G6N8WHYDXMTTKZ893J853H71	548.38	29.0	Austria	18.909655172413792
4196	01G6N8WB2MB3BP6WN3ASNBD42C	1050.0	40.0	Italy	26.25
4197	01G6N8WZGC1ZBVVDST76FHMQJ2	765.0	30.0	Sweden	25.5
4198	01G6N8WF16YZXRVWP74F60FX2A	3500.0	145.0	Spain	24.137931034482758
4199	01G6N8X3EKBAZVPK28J6KQ3PA3	600.0	78.0	Republic	7.6923076923076925
4201	01G6N8X1D8H8HKDJCGQN0XSJXY	814.0	71.0	Finland	11.464788732394366
4202	01G6N8X79FDK8FPRVZ0YTWM32H	1350.0	102.0	Belgium	13.235294117647058
4204	01G6N8X6MBT2N3ZQCTWDTXMVJ7	1700.0	90.0	Luxembourg	18.88888888888889
4205	01G6N8X4AP1S20R0DDS3YNBY89	104.7438	90.0	Bulgaria	1.1638199999999999
4206	01G6N8WQNHQ8XCQ7Z647QS470E	4000.0	552.0	Portugal	7.246376811594203
4207	01G6N8WX52PGHKEWB67XK01YEZ	273.0	30.0	Poland	9.1
4208	01G6N8X8YY22JY83VJSXC44Z2Q	750.0	85.0	Belgium	8.823529411764707
4209	01G6N8WCBS69JN4XJFFNTYZJZ3	950.0	70.0	Italy	13.571428571428571
4210	01G6N8WGY8ZDGAEPJ949QZSB7G	694.91	53.0	Austria	13.111509433962263
4211	01G6N8X1ZG3RAZ2PKE42K6CV7K	1074.0	87.0	Finland	12.344827586206897
4212	01G6N8WMBE2CAXPG69CK802M2Q	799.56	50.0	Austria	15.9912
4213	01G6N8WXAHR4WCQJCCG33RN232	304.5	20.0	Poland	15.225
4214	01G6N8WMQF8WCE02GYN0QVZDP2	899.0	63.0	Austria	14.26984126984127
4215	01G6N8X0CXND3TARYASWR7SAS0	1104.0	18.0	Norway	61.333333333333336
4216	01G6N8X163EBGXSE790B82JFAC	725.0	64.0	Finland	11.328125
4217	01G6N8WE1Z21AN7XS6S3NW840F	650.0	50.0	Spain	13.0
4218	01G6N8WVT2BNQV67KRERCP9E45	4420.0	154.0	Denmark	28.7012987012987
4220	01G6N8WGQB492CJTBAMXWV6P39	1900.0	45.0	France	42.22222222222222
4221	01G6N8WQYM4JJK2H7V47P1NCQ3	1300.0	75.0	Netherlands	17.333333333333332
4222	01G6N8X6H55R9182C9HPTS2XQZ	1800.0	85.0	Luxembourg	21.176470588235293
4223	01G6N8WCM7EJK3PJW3NYE7TVGM	1200.0	75.0	Italy	16.0
4224	01G6N8WSZV5NSK4BJZB5FSXJZD	4745.0	202.0	Denmark	23.49009900990099
4225	01G6N8X4WXJFHN9P461JJ7C8QK	300.0	47.0	Hungary	6.382978723404255
4226	01G6N8WF96728HHJHPWKC23PB2	450.0	89.0	Spain	5.056179775280899
4227	01G6N8WG7P2B27HV4ZNVRCNXWJ	420.0	28.0	France	15.0
4228	01G6N8WV4MFHG32KEA2TG7WCD4	884.0	85.0	Denmark	10.4
4229	01G6N8WKQB32Q46BTA4PBY6YD7	760.0	83.0	Austria	9.156626506024097
4230	01G6N8WHX922XSVNKXPA502ZRZ	1183.13	77.0	Austria	15.365324675324677
4231	01G6N8X5FD04WNPYKCCARF9VF8	585.0	66.0	Hungary	8.863636363636363
4232	01G6N8WV2ABGHC7680BK96SYKE	812.5	68.0	Denmark	11.948529411764707
4235	01G6N8WHT9HCV58Y9XHHP546XE	530.0	48.0	Austria	11.041666666666666
4237	01G6N8XCE7C3MYW41J6D88PETF	139.8	200.0	Romania	0.6990000000000001
4238	01G6N8WKEXYZK6F82KZVXDFZFT	838.0	67.0	Austria	12.507462686567164
4239	01G6N8X0Y3M1PWN5M1QDZCFMW9	765.0	46.0	Finland	16.630434782608695
4240	01G6N8X0ZB8N8C6920E44JZSY7	870.0	59.0	Finland	14.745762711864407
